author,emoji,channel
188435578642104320,1419712020483149877
1122884679268307004,1417591155847200919
423943516406677504,1395751062954049576
691591681161691158,1419411291931541604
402089970363400192,1423316860681584680
402089970363400192,1423343415621587251,1367289535167336605
